variable,mean,std,min,max,length,filename
W1_Speed,0.5899038461538462,0.20274443203066062,0.2,0.9,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W1_Tangent,-0.27701923076923074,0.3178730029511826,-0.74,0.25,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W1_Turbulence,0.16673076923076918,0.11337119834375121,0.02,0.43,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W1_CleanTan,-0.27701923076923074,0.3178730029511826,-0.74,0.25,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W1_Cross,0.13379807692307694,0.09353754882271702,0.01,0.3,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W2_Speed,0.9504807692307693,0.05011831041664264,0.9,1.0,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W2_Tangent,-0.08418269230769232,0.03890165090273173,-0.14,0.01,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W2_Turbulence,0.037019230769230776,0.020066546664974504,0.0,0.09,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W2_CleanTan,-0.08418269230769232,0.03890165090273173,-0.14,0.01,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W2_Cross,0.8352403846153844,0.0241560927161305,0.79,0.88,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W3_Speed,1.3264423076923078,0.10505501911851627,1.1,1.5,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W3_Tangent,1.1795673076923077,0.11792204617610304,0.98,1.35,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W3_Turbulence,0.07586538461538463,0.07118880899028458,0.0,0.28,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W3_CleanTan,1.1795673076923077,0.11792204617610304,0.98,1.35,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W3_Cross,0.07379807692307692,0.05772245434329993,0.0,0.2,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W4_Speed,1.347115384615385,0.058905854255344045,1.3,1.6,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W4_Tangent,0.5347596153846154,0.1073390938405855,0.32,0.67,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W4_Turbulence,0.0758173076923077,0.03851476018537247,0.01,0.25,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W4_CleanTan,0.5347596153846154,0.1073390938405855,0.32,0.67,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W4_Cross,1.0176442307692306,0.052757107865417534,0.95,1.2,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W5_Speed,0.9394230769230768,0.24113991337472707,0.5,1.5,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W5_Tangent,0.8300480769230769,0.2318993151422265,0.34,1.28,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W5_Turbulence,0.2522115384615385,0.155563223121533,0.01,0.58,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W5_CleanTan,0.8300480769230769,0.2318993151422265,0.34,1.28,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W5_Cross,0.33980769230769237,0.20172914719849347,0.01,0.91,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W6_Speed,2.0947115384615382,0.4158930946125627,1.3,2.9,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W6_Tangent,1.651923076923077,0.43219823892023496,0.62,2.31,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W6_Turbulence,0.32254807692307697,0.2589214858633685,0.0,0.9,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W6_CleanTan,1.651923076923077,0.43219823892023496,0.62,2.31,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W6_Cross,1.0399519230769232,0.27614408056845774,0.63,1.63,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W7_Speed,1.8745192307692307,0.17493893928634782,1.5,2.1,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W7_Tangent,1.3676442307692307,0.24865965014265437,0.77,1.8,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W7_Turbulence,0.14485576923076923,0.12055819596318693,0.0,0.43,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W7_CleanTan,1.3676442307692307,0.24865965014265437,0.77,1.8,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W7_Cross,1.1423076923076922,0.185608963891226,0.86,1.88,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W8_Speed,0.9288461538461538,0.10088791975397944,0.8,1.1,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W8_Tangent,0.8926923076923077,0.10914007990647537,0.75,1.12,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W8_Turbulence,0.10389423076923077,0.06288343917977868,0.02,0.24,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W8_CleanTan,0.8926923076923077,0.10914007990647537,0.75,1.12,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W8_Cross,0.19884615384615392,0.07755699406327457,0.0,0.53,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W9_Speed,1.2038461538461538,0.09368781227411872,1.0,1.4,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W9_Tangent,0.8023076923076923,0.11434950043494414,0.14,1.03,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W9_Turbulence,0.08350961538461539,0.05724504411894412,0.0,0.2,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W9_CleanTan,0.8023076923076923,0.11434950043494414,0.14,1.03,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W9_Cross,0.8336057692307691,0.19217790259743292,0.5,1.09,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W10_Speed,0.5822115384615383,0.06824871722203002,0.2,0.7,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W10_Tangent,0.4070192307692308,0.0610516500695683,0.21,0.53,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W10_Turbulence,0.08730769230769232,0.08266375367975137,0.0,0.26,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W10_CleanTan,0.4070192307692308,0.0610516500695683,0.21,0.53,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W10_Cross,0.1926923076923077,0.08906091677646423,0.01,0.32,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W11_Speed,0.8798076923076923,0.09364317895446062,0.7,1.0,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W11_Tangent,0.8203846153846153,0.1182147646591839,0.55,0.99,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W11_Turbulence,0.08096153846153847,0.058276688535015525,0.01,0.37,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W11_CleanTan,0.8203846153846153,0.1182147646591839,0.55,0.99,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W11_Cross,0.10836538461538461,0.07670270831367879,0.02,0.36,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W12_Speed,0.3788461538461539,0.07312629129040567,0.2,0.5,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W12_Tangent,0.3080769230769231,0.05206047993596617,0.06,0.41,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W12_Turbulence,0.07990384615384614,0.03830957530454839,0.0,0.13,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W12_CleanTan,0.3080769230769231,0.05206047993596617,0.06,0.41,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
W12_Cross,0.19028846153846157,0.08956639219139112,0.02,0.31,206.05111162039384,999_999_Jumper_Anon_ANO_1_20240409-103614_C_OfficialResults.csv
Position,99.15673267326733,59.236528726286124,-69.84,199.5,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Height above ground [m],3.106915422885572,1.175833932922054,0.0,5.12,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
X [m],89.28212871287128,49.65805911178486,-31.34,170.69,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Y [m],-1.7374752475247526,1.3491346265950626,-4.05,0.0,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Z [m],-44.37990099009901,31.744419135633983,-102.13,8.58,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Opening Angle [°],31.29701492537313,6.32408815915592,0.0,37.9,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Stalling Angle Left [°],0.5114477611940298,5.703113840570558,-20.008,10.951,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Stalling Angle Right [°],-3.0846666666666667,4.719454695548347,-22.95,8.486,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Roll Angle Left [°],30.601721393034826,10.385591418498517,-2.338,42.003,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Roll Angle Right [°],-19.421432835820898,7.232879998086268,-28.55,7.036,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Yaw Angle Left [°],18.914955223880597,5.388841881423603,0.0,26.156,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Yaw Angle Right [°],-12.01168656716418,2.6748538682082534,-18.408,0.0,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Speed hor. [km/h],94.323900990099,6.8339995668496,0.0,100.486,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Speed vert. [km/h],-58.31414356435643,19.22214564294502,-79.686,0.0,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Speed resulting [km/h],112.11035148514853,12.250757933714567,0.0,128.268,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W1_Speed,1.779207920792079,0.14058642757585438,1.5,2.0,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W1_Tangent,1.6585643564356438,0.12664212245902648,1.41,1.86,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W1_Turbulence,0.11366336633663368,0.08010220799656419,0.0,0.28,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W1_CleanTan,1.6585643564356438,0.12664212245902648,1.41,1.86,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W1_Cross,0.46673267326732676,0.16383530688733683,0.13,0.67,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W2_Speed,1.4336633663366338,0.06658287429069437,1.3,1.6,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W2_Tangent,0.9423762376237623,0.0505127640605598,0.87,1.07,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W2_Turbulence,0.04242574257425743,0.03908858329452736,0.0,0.16,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W2_CleanTan,0.9423762376237623,0.0505127640605598,0.87,1.07,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W2_Cross,0.9695544554455445,0.044769164771956624,0.88,1.05,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W3_Speed,1.1559405940594056,0.0507589801445712,1.1,1.3,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W3_Tangent,1.1322772277227724,0.07094081603238656,0.92,1.29,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W3_Turbulence,0.03361386138613861,0.01774079274734006,0.0,0.12,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W3_CleanTan,1.1322772277227724,0.07094081603238656,0.92,1.29,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W3_Cross,0.15851485148514852,0.1461164678138496,0.0,0.53,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W4_Speed,0.9658415841584161,0.04754191294042731,0.9,1.0,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W4_Tangent,0.5372277227722773,0.04073012287259018,0.45,0.6,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W4_Turbulence,0.019801980198019802,0.0169858119324506,0.0,0.15,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W4_CleanTan,0.5372277227722773,0.04073012287259018,0.45,0.6,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W4_Cross,0.7721782178217823,0.017597148140499536,0.73,0.83,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W5_Speed,0.650990099009901,0.13354712921803377,0.4,0.8,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W5_Tangent,0.6019306930693069,0.12560197398595693,0.35,0.77,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W5_Turbulence,0.08772277227722772,0.10159799022690798,0.0,0.3,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W5_CleanTan,0.6019306930693069,0.12560197398595693,0.35,0.77,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W5_Cross,0.12910891089108914,0.06673030310913323,0.01,0.31,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W6_Speed,0.8168316831683168,0.31435610789878454,0.3,1.3,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W6_Tangent,0.7103465346534654,0.3406481657790456,-0.02,1.16,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W6_Turbulence,0.24064356435643564,0.17860733128632267,0.0,0.56,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W6_CleanTan,0.7103465346534654,0.3406481657790456,-0.02,1.16,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W6_Cross,0.23366336633663368,0.11959070141624019,0.0,0.43,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W7_Speed,0.4866336633663367,0.06441125991182287,0.4,0.6,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W7_Tangent,-0.17891089108910888,0.17904056623683356,-0.47,0.22,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W7_Turbulence,0.0704950495049505,0.05145400762568263,0.0,0.2,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W7_CleanTan,-0.17891089108910888,0.17904056623683356,-0.47,0.22,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W7_Cross,0.27896039603960393,0.1308540960139325,0.04,0.44,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W8_Speed,0.2851485148514851,0.1709709693514295,0.1,0.6,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W8_Tangent,-0.13678217821782176,0.14156566635225903,-0.38,0.05,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W8_Turbulence,0.1404455445544554,0.07305895870946927,0.0,0.26,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W8_CleanTan,-0.13678217821782176,0.14156566635225903,-0.38,0.05,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W8_Cross,0.1897029702970297,0.0998352418413533,0.02,0.37,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W9_Speed,0.6752475247524752,0.10357388844190894,0.5,0.9,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W9_Tangent,0.41064356435643573,0.16832532373388662,0.14,0.67,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W9_Turbulence,0.09806930693069306,0.06365903537277244,0.0,0.22,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W9_CleanTan,0.41064356435643573,0.16832532373388662,0.14,0.67,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W9_Cross,0.4391584158415842,0.07961839741811064,0.24,0.54,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W10_Speed,0.3757425742574257,0.08259288797220365,0.2,0.5,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W10_Tangent,-0.23237623762376236,0.08492488357631535,-0.34,-0.07,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W10_Turbulence,0.05871287128712871,0.045321699553537945,0.0,0.15,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W10_CleanTan,-0.23237623762376236,0.08492488357631535,-0.34,-0.07,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W10_Cross,0.16658415841584157,0.14048145837015513,0.0,0.42,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W11_Speed,0.4693069306930693,0.0916868716844931,0.3,0.8,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W11_Tangent,0.3086633663366337,0.08364040267571454,0.17,0.72,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W11_Turbulence,0.11311881188118812,0.11099135254996179,0.0,0.34,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W11_CleanTan,0.3086633663366337,0.08364040267571454,0.17,0.72,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W11_Cross,0.19232673267326733,0.05718114863677293,0.12,0.35,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W12_Speed,0.8900990099009903,0.06309583722902598,0.7,1.0,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W12_Tangent,-0.7242574257425743,0.11556348245411402,-0.94,-0.56,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W12_Turbulence,0.0726732673267327,0.06314149141828371,0.0,0.22,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W12_CleanTan,-0.7242574257425743,0.11556348245411402,-0.94,-0.56,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
W12_Cross,0.426930693069307,0.08550397941636796,0.23,0.6,198.95148428699898,999_999_Jumper_Anon_ANO_1_20240409-103615_C_OfficialResults.csv
Position,64.43278195488722,40.022866822820774,-75.94,130.5,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Height above ground [m],2.672878787878788,1.361058484759536,0.0,4.52,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
X [m],59.84992481203007,35.129368929116,-67.75,115.08,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Y [m],-1.176766917293233,0.8537648786335452,-2.78,0.03,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Z [m],-25.580977443609026,19.57405239258517,-61.78,32.15,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Opening Angle [°],28.770454545454545,11.558300534342967,0.0,41.9,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Stalling Angle Left [°],4.9359015151515155,8.173925561309558,-28.26,19.632,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Stalling Angle Right [°],4.653492424242424,7.735762134987249,-27.026,19.064,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Roll Angle Left [°],24.923242424242428,13.166432541294016,-7.381,38.806,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Roll Angle Right [°],-26.373098484848484,13.632495257451042,-41.94,6.275,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Yaw Angle Left [°],11.615113636363638,5.255619150120215,-2.213,19.896,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Yaw Angle Right [°],-17.36768181818182,7.134052284982059,-24.352,1.023,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Speed hor. [km/h],89.72701503759399,8.154919685412587,0.0,96.136,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Speed vert. [km/h],-49.588751879699245,17.866028137224323,-76.117,0.0,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
Speed resulting [km/h],103.83803007518796,10.811010707340925,0.0,116.377,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W1_Speed,0.5443609022556392,0.09567426891548791,0.4,0.7,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W1_Tangent,-0.05526315789473685,0.08617792506634187,-0.3,0.12,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W1_Turbulence,0.06210526315789473,0.05704932251448778,0.0,0.19,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W1_CleanTan,-0.05526315789473685,0.08617792506634187,-0.3,0.12,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W1_Cross,0.5109774436090224,0.10942594466643928,0.15,0.69,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W2_Speed,0.8631578947368422,0.04996011168092655,0.8,1.0,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W2_Tangent,0.406390977443609,0.026666809067744643,0.32,0.46,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W2_Turbulence,0.045413533834586454,0.03132215979519275,0.0,0.1,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W2_CleanTan,0.406390977443609,0.026666809067744643,0.32,0.46,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W2_Cross,0.7326315789473684,0.07495346775532565,0.62,0.84,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W3_Speed,1.0293233082706765,0.17913172522730814,0.8,1.3,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W3_Tangent,0.37503759398496245,0.4172268187364699,-0.14,0.99,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W3_Turbulence,0.15917293233082705,0.0672742590331362,0.03,0.26,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W3_CleanTan,0.37503759398496245,0.4172268187364699,-0.14,0.99,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W3_Cross,0.13338345864661655,0.09375085630352455,0.0,0.32,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W4_Speed,1.144360902255639,0.04986881857279584,1.1,1.2,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W4_Tangent,0.18684210526315786,0.06313007760619808,0.07,0.27,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W4_Turbulence,0.04488721804511279,0.024108861106837104,0.0,0.1,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W4_CleanTan,0.18684210526315786,0.06313007760619808,0.07,0.27,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W4_Cross,1.0569172932330828,0.04244748004669865,0.99,1.22,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W5_Speed,1.180451127819549,0.2068737891538459,0.8,1.5,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W5_Tangent,0.7975187969924812,0.22912020801263677,0.38,1.15,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W5_Turbulence,0.20112781954887213,0.14683867738016124,0.01,0.53,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
W5_CleanTan,0.7975187969924812,0.22912020801263677,0.38,1.15,130.64418548102324,999_999_Jumper_Anon_ANO_1_20240409-103616_C_OfficialResults.csv
