variable,mean,std,min,max,length,filename
W10_Tangent,0.531015625,0.07029566180709616,0.44,0.65,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W10_Turbulence,0.070390625,0.03782267669067386,0.01,0.12,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W10_CleanTan,0.531015625,0.07029566180709616,0.44,0.65,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W10_Cross,0.19070312500000003,0.04884788527325714,0.13,0.33,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W11_Speed,0.9984375,0.061457846766168604,0.9,1.1,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W11_Tangent,-0.6395312499999999,0.043378200828141936,-0.72,-0.56,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W11_Turbulence,0.08562500000000002,0.028719386302745037,0.03,0.16,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W11_CleanTan,-0.6395312499999999,0.043378200828141936,-0.72,-0.56,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W11_Cross,0.625,0.06636809782906858,0.5,0.73,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W12_Speed,0.16171875000000002,0.06772000454627888,0.1,0.3,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W12_Tangent,-0.15789062499999998,0.028935234324834323,-0.21,-0.12,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W12_Turbulence,0.04789062500000002,0.019426921159772886,0.0,0.07,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W12_CleanTan,-0.15789062499999998,0.028935234324834323,-0.21,-0.12,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
W12_Cross,0.054218750000000024,0.03537447309087011,0.02,0.14,126.17590498981967,999_999_Jumper_Anon_ANO_1_20240409-103619_C_OfficialResults.csv
Position,92.60786458333332,64.31006493105932,-363.79,189.5,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Height above ground [m],4.348115183246073,1.5233047893969986,0.0,6.34,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
X [m],85.30567708333335,48.56159097335841,-98.9,162.46,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Y [m],-2.7028125,2.5358502619530046,-8.33,0.0,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Z [m],-40.43984375,30.720957655035328,-96.72,57.07,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Opening Angle [°],22.171204188481674,8.864557347287612,0.0,38.6,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Stalling Angle Left [°],2.315565445026178,5.096597963828904,-17.504,9.663,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Stalling Angle Right [°],-1.3812984293193715,6.258896845791651,-22.834,9.804,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Roll Angle Left [°],25.605062827225126,13.749561843209495,-5.456,44.454,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Roll Angle Right [°],-18.3751832460733,6.971281571594615,-31.329,3.515,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Yaw Angle Left [°],6.88951832460733,7.397982177126646,-3.722,22.204,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Yaw Angle Right [°],-15.387287958115184,3.4405611469813158,-20.12,0.0,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Speed hor. [km/h],92.969796875,7.235735119370148,0.0,102.858,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Speed vert. [km/h],-57.39924479166667,20.189515284200546,-87.339,0.0,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Speed resulting [km/h],110.99570833333333,10.771620455824095,0.0,125.614,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W1_Speed,0.7765625000000002,0.04247150261094392,0.7,0.8,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W1_Tangent,0.7384895833333335,0.03195726688300743,0.66,0.79,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W1_Turbulence,0.047031250000000004,0.025128758737884494,0.0,0.13,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W1_CleanTan,0.7384895833333335,0.03195726688300743,0.66,0.79,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W1_Cross,0.0940104166666667,0.04673709353251831,0.01,0.18,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W2_Speed,0.453125,0.05003271181246225,0.4,0.5,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W2_Tangent,0.23859375000000002,0.05096556236440858,0.12,0.3,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W2_Turbulence,0.020052083333333335,0.011823191152989942,0.0,0.09,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W2_CleanTan,0.23859375000000002,0.05096556236440858,0.12,0.3,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W2_Cross,0.37239583333333326,0.03458791943771219,0.3,0.42,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W3_Speed,0.7317708333333334,0.0539632372760604,0.7,0.9,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W3_Tangent,0.6990625,0.048270141335018044,0.58,0.81,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W3_Turbulence,0.061406249999999996,0.03243360616552719,0.01,0.19,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W3_CleanTan,0.6990625,0.048270141335018044,0.58,0.81,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W3_Cross,0.09140625000000001,0.06589378699787611,0.0,0.34,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W4_Speed,0.6208333333333332,0.040717817514894686,0.6,0.7,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W4_Tangent,0.24833333333333332,0.06343016387614236,0.12,0.32,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W4_Turbulence,0.027083333333333334,0.02210951640204476,0.0,0.08,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W4_CleanTan,0.24833333333333332,0.06343016387614236,0.12,0.32,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W4_Cross,0.5183854166666667,0.05038072219025712,0.43,0.6,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W5_Speed,0.6307291666666667,0.12592480754530802,0.4,0.9,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W5_Tangent,0.5207812499999999,0.08864254980609286,0.34,0.68,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W5_Turbulence,0.11890624999999999,0.06846370661187319,0.01,0.31,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W5_CleanTan,0.5207812499999999,0.08864254980609286,0.34,0.68,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W5_Cross,0.21442708333333335,0.17581726858534052,0.02,0.65,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W6_Speed,1.4916666666666665,0.2786153747563311,1.0,1.9,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W6_Tangent,0.7931770833333335,0.2619356259507932,0.32,1.18,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W6_Turbulence,0.26067708333333334,0.15789206962380112,0.0,0.48,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W6_CleanTan,0.7931770833333335,0.2619356259507932,0.32,1.18,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W6_Cross,1.215,0.23081916495602087,0.85,1.57,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W7_Speed,1.346875,0.20257666120489168,0.9,1.6,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W7_Tangent,1.1119270833333335,0.26201981239951655,0.6,1.44,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W7_Turbulence,0.1949479166666667,0.1126965874963982,0.03,0.44,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W7_CleanTan,1.1119270833333335,0.26201981239951655,0.6,1.44,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W7_Cross,0.6633333333333334,0.2146745578639125,0.27,0.99,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W8_Speed,0.37916666666666665,0.0908559260693529,0.2,0.6,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W8_Tangent,0.21307291666666664,0.1310226985483966,0.0,0.5,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W8_Turbulence,0.07755208333333333,0.04124689289688945,0.01,0.16,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W8_CleanTan,0.21307291666666664,0.1310226985483966,0.0,0.5,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W8_Cross,0.2921875,0.050571666528772624,0.2,0.37,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W9_Speed,0.6838541666666668,0.12193784178849036,0.4,0.8,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W9_Tangent,0.6103645833333333,0.17350520126136548,0.13,0.8,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W9_Turbulence,0.11968750000000002,0.08160629691595545,0.0,0.3,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W9_CleanTan,0.6103645833333333,0.17350520126136548,0.13,0.8,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W9_Cross,0.22723958333333336,0.11259520646633767,0.04,0.51,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W10_Speed,0.240625,0.057117725400910535,0.1,0.3,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W10_Tangent,0.18151041666666667,0.051034429358328214,0.05,0.27,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W10_Turbulence,0.04875000000000001,0.02954276339664162,0.01,0.13,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W10_CleanTan,0.18151041666666667,0.051034429358328214,0.05,0.27,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W10_Cross,0.06786458333333334,0.06541948727259123,0.0,0.21,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W11_Speed,1.7302083333333336,0.24923749336271872,1.4,2.2,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W11_Tangent,1.5623958333333334,0.12177779774832855,1.38,1.75,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W11_Turbulence,0.25854166666666667,0.13443680596957783,0.01,0.49,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W11_CleanTan,1.5623958333333334,0.12177779774832855,1.38,1.75,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W11_Cross,0.6224999999999999,0.4383691814749478,0.0,1.35,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W12_Speed,1.0244791666666666,0.3079653539760012,0.5,1.5,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W12_Tangent,0.8681770833333333,0.26240193360574704,0.43,1.22,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W12_Turbulence,0.2451041666666666,0.15541530102942347,0.01,0.51,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W12_CleanTan,0.8681770833333333,0.26240193360574704,0.43,1.22,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
W12_Cross,0.224375,0.1540198702078669,0.04,0.47,189.2548517211646,999_999_Jumper_Anon_ANO_1_20240409-103651_C_OfficialResults.csv
Position,105.49764150943396,61.33923034441566,0.0,210.5,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Height above ground [m],2.546320754716981,0.8402051492566219,0.0,4.08,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
X [m],93.3930985915493,52.9749661933222,-82.65,180.02,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Y [m],-0.4369953051643192,0.17047487773897568,-0.65,0.0,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Z [m],-47.70629107981222,33.7208574787705,-108.18,44.09,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Opening Angle [°],37.232547169811326,7.956506599799059,0.0,43.6,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Stalling Angle Left [°],0.15656132075471685,6.046179385145581,-29.151,9.307,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Stalling Angle Right [°],-1.2330754716981134,5.188067265069301,-27.182,11.294,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Roll Angle Left [°],30.838504716981134,10.413178430188115,-5.174,41.075,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Roll Angle Right [°],-28.77493396226415,12.545712743863639,-42.607,13.136,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Yaw Angle Left [°],20.622466981132078,4.712439587538833,0.0,26.684,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Yaw Angle Right [°],-16.28043396226415,3.5064140078819106,-18.767,0.0,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Speed hor. [km/h],94.5797042253521,6.596908319742349,0.0,100.629,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Speed vert. [km/h],-58.14776525821596,17.07893310847846,-79.994,0.0,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Speed resulting [km/h],111.99532863849767,10.86635723902929,0.0,128.563,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W1_Speed,1.1112676056338027,0.19849620673243223,0.7,1.4,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W1_Tangent,1.0618779342723006,0.19313511775158915,0.7,1.37,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W1_Turbulence,0.2076525821596244,0.1329460503979498,0.0,0.45,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W1_CleanTan,1.0618779342723006,0.19313511775158915,0.7,1.37,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W1_Cross,0.206150234741784,0.08015442620366622,0.02,0.42,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W2_Speed,1.053521126760563,0.05786529391814976,0.9,1.2,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W2_Tangent,0.6300469483568076,0.05668098124160758,0.5,0.75,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W2_Turbulence,0.043474178403755885,0.034451846897204215,0.0,0.14,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W2_CleanTan,0.6300469483568076,0.05668098124160758,0.5,0.75,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W2_Cross,0.7623474178403755,0.020167493352232002,0.72,0.82,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W3_Speed,1.1267605633802815,0.08626048715932529,1.0,1.3,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W3_Tangent,1.1009389671361502,0.09255829898096074,0.97,1.3,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W3_Turbulence,0.11835680751173706,0.07634099527495868,0.0,0.25,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W3_CleanTan,1.1009389671361502,0.09255829898096074,0.97,1.3,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W3_Cross,0.11610328638497656,0.0947057440752505,0.0,0.29,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W4_Speed,0.9276995305164321,0.04485683568115025,0.9,1.0,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W4_Tangent,0.5674178403755867,0.06383498080644578,0.5,0.71,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W4_Turbulence,0.04450704225352114,0.02514798084814708,0.01,0.09,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W4_CleanTan,0.5674178403755867,0.06383498080644578,0.5,0.71,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W4_Cross,0.5452582159624413,0.042565753692002606,0.45,0.6,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W5_Speed,1.6713615023474178,0.1583420164432587,1.2,1.9,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W5_Tangent,1.3647417840375584,0.15511576319362846,1.02,1.63,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W5_Turbulence,0.13600938967136147,0.09816014978471568,0.01,0.5,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W5_CleanTan,1.3647417840375584,0.15511576319362846,1.02,1.63,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W5_Cross,0.9513145539906103,0.10327724011086886,0.56,1.1,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W6_Speed,0.9248826291079814,0.3210986598642855,0.5,1.5,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W6_Tangent,0.6853051643192488,0.32582772074407584,0.37,1.28,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W6_Turbulence,0.30446009389671375,0.1832729548905969,0.01,0.65,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W6_CleanTan,0.6853051643192488,0.32582772074407584,0.37,1.28,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W6_Cross,0.45366197183098583,0.2710683237513682,0.02,1.1,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W7_Speed,0.5788732394366197,0.08619114282366257,0.4,0.7,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W7_Tangent,0.34417840375586856,0.06342359913808633,0.26,0.48,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W7_Turbulence,0.07981220657276995,0.0242619828653987,0.01,0.24,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W7_CleanTan,0.34417840375586856,0.06342359913808633,0.26,0.48,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W7_Cross,0.44,0.12716799170077173,0.23,0.61,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W8_Speed,0.28732394366197184,0.08784029912524152,0.2,0.6,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W8_Tangent,0.2398591549295775,0.07909558865427015,0.12,0.49,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W8_Turbulence,0.12751173708920185,0.03992807334240173,0.05,0.2,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W8_CleanTan,0.2398591549295775,0.07909558865427015,0.12,0.49,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W8_Cross,0.0855868544600939,0.05276557461181969,0.0,0.32,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W9_Speed,0.2446009389671361,0.10384792672897537,0.1,0.4,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W9_Tangent,0.11802816901408454,0.12043889531480495,-0.09,0.27,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W9_Turbulence,0.07737089201877935,0.07098125249199697,0.0,0.21,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W9_CleanTan,0.11802816901408454,0.12043889531480495,-0.09,0.27,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W9_Cross,0.07807511737089205,0.03598419452054975,0.02,0.14,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W10_Speed,0.4032863849765257,0.14221461874735264,0.1,0.6,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W10_Tangent,-0.2554460093896713,0.06297957999059983,-0.36,0.02,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W10_Turbulence,0.11957746478873242,0.049586115859131544,0.05,0.21,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W10_CleanTan,-0.2554460093896713,0.06297957999059983,-0.36,0.02,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W10_Cross,0.29798122065727695,0.12668918891945363,0.09,0.49,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W11_Speed,0.8582159624413147,0.09311491342684666,0.7,1.1,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W11_Tangent,0.21713615023474178,0.21540607824638272,-0.07,0.74,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W11_Turbulence,0.11647887323943663,0.07443051574586947,0.01,0.37,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W11_CleanTan,0.21713615023474178,0.21540607824638272,-0.07,0.74,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W11_Cross,0.7230046948356806,0.10466201206888476,0.51,0.88,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W12_Speed,0.7755868544600941,0.13655207803273778,0.4,1.0,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W12_Tangent,-0.02483568075117357,0.43397199744906967,-0.84,0.52,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W12_Turbulence,0.1359154929577465,0.0845394425885081,0.0,0.29,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W12_CleanTan,-0.02483568075117357,0.43397199744906967,-0.84,0.52,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
W12_Cross,0.5457746478873239,0.25732474511515263,0.1,0.83,210.02421384211868,999_999_Jumper_Anon_ANO_1_20240409-103652_C_OfficialResults.csv
Position,106.57142857142857,63.824725371779465,-93.5,214.5,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Height above ground [m],3.416527777777778,1.0791570694853252,0.0,5.21,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
X [m],95.44502304147466,53.84084849611747,-81.59,183.58,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Y [m],-3.330276497695853,2.4439996281616625,-7.65,0.0,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Z [m],-48.18972350230414,34.55881794956742,-110.32,43.24,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Opening Angle [°],35.95740740740741,6.515558534357784,0.0,42.6,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Stalling Angle Left [°],1.678611111111111,6.404294106421907,-25.785,13.079,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Stalling Angle Right [°],-3.5916481481481477,4.209767199694594,-24.525,4.912,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Roll Angle Left [°],27.514453703703705,11.26755689115973,-4.778,47.525,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Roll Angle Right [°],-21.776300925925927,9.909196112571115,-32.819,4.961,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
Yaw Angle Left [°],14.039921296296297,3.6332283227096682,0.0,19.257,214.3129275148842,999_999_Jumper_Anon_ANO_1_20240409-103654_C_OfficialResults.csv
