dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
65. point,208.2015312143501,95.149,1.3,-0.24,0.08,-0.24,1.29,0.5,-0.49,0.08,-0.49,0.14,0.9,0.15,0.04,0.15,0.87,0.9,-0.25,0.21,-0.25,0.86,1.5,-0.05,0.26,-0.05,1.25,1.0,-0.23,0.07,-0.23,0.99,1.6,-0.93,0.08,-0.93,1.14,1.1,-0.24,0.57,-0.24,1.08,1.3,-0.67,0.21,-0.67,1.1,1.1,-0.39,0.27,-0.39,0.92,0.5,-0.02,0.03,-0.02,0.5,1.1,-0.67,0.12,-0.67,0.81
65. point,212.25158421081335,95.432,0.5,0.16,0.02,0.16,0.42,0.4,-0.26,0.11,-0.26,0.31,0.6,-0.12,0.06,-0.12,0.54,2.1,-1.23,0.42,-1.23,1.67,1.5,-0.1,0.36,-0.1,1.52,1.2,-1.15,0.3,-1.15,0.18,1.6,-1.44,0.29,-1.44,0.66,1.1,-1.11,0.36,-1.11,0.17,1.8,-1.73,0.01,-1.73,0.37,1.9,-1.88,0.42,-1.88,0.09,0.7,-0.35,0.11,-0.35,0.51,1.3,-1.11,0.18,-1.11,0.64
65. point,219.77254878623944,96.17,0.9,0.41,0.38,0.41,0.8,0.5,0.04,0.21,0.04,0.48,1.1,-0.05,0.38,-0.05,0.32,0.6,0.18,0.03,0.18,0.53,0.7,-0.24,0.3,-0.24,0.31,0.8,-0.25,0.21,-0.25,0.71,1.6,-0.31,0.19,-0.31,1.58,1.5,-0.44,0.03,-0.44,1.38,0.9,-0.63,0.2,-0.63,0.51,1.6,-0.1,0.08,-0.1,1.54,0.7,-0.58,0.3,-0.58,0.3,2.8,-2.58,0.49,-2.58,0.82
65. point,207.13924060882331,97.066,1.0,-0.32,0.0,-0.32,0.92,0.5,-0.44,0.06,-0.44,0.16,0.8,0.26,0.02,0.26,0.76,1.2,-0.55,0.23,-0.55,1.11,1.7,0.79,0.03,0.79,1.35,1.3,-0.86,0.43,-0.86,1.03,1.1,-0.75,0.07,-0.75,0.69,1.3,-1.17,0.04,-1.17,0.58,2.0,-1.57,0.02,-1.57,1.08,1.6,-1.02,0.0,-1.02,1.24,0.8,-0.15,0.07,-0.15,0.76,1.2,-1.13,0.1,-1.13,0.19
65. point,225.2546092758148,97.241,1.6,0.01,0.07,0.01,1.52,1.2,-0.32,0.21,-0.32,1.17,1.0,0.12,0.01,0.12,0.95,1.3,-0.91,0.04,-0.91,0.94,0.8,0.08,0.38,0.08,0.76,2.1,-1.5,0.62,-1.5,1.43,1.9,-0.97,0.42,-0.97,1.57,2.0,-1.82,0.3,-1.82,0.89,1.2,-1.09,0.06,-1.09,0.48,1.7,-1.47,0.39,-1.47,0.82,1.1,-0.81,0.09,-0.81,0.72,2.7,-2.36,0.16,-2.36,1.33
65. point,214.75343885488772,99.161,0.4,0.08,0.15,0.08,0.42,0.3,-0.03,0.03,-0.03,0.28,0.7,-0.37,0.03,-0.37,0.38,1.2,0.69,0.11,0.69,1.0,0.9,0.43,0.32,0.43,0.78,1.6,0.02,0.17,0.02,1.57,1.5,-0.11,0.04,-0.11,1.39,1.5,-0.55,0.15,-0.55,1.19,1.2,-0.87,0.1,-0.87,0.74,1.5,-1.44,0.2,-1.44,0.29,1.1,-0.61,0.12,-0.61,0.89,0.3,-0.14,0.13,-0.14,0.15
65. point,204.38775036679667,96.698,0.7,-0.27,0.04,-0.27,0.6,1.3,-1.12,0.16,-1.12,0.41,0.6,0.12,0.02,0.12,0.56,1.0,0.2,0.01,0.2,0.96,1.0,-0.43,0.08,-0.43,0.84,3.0,-2.35,0.75,-2.35,1.92,1.2,0.55,0.08,0.55,1.02,1.8,-1.75,0.02,-1.75,0.23,1.1,-0.57,0.16,-0.57,0.87,1.3,-1.15,0.08,-1.15,0.62,1.1,-0.6,0.07,-0.6,0.91,0.8,-0.78,0.08,-0.78,0.12
65. point,218.3745575839823,95.978,1.5,-0.15,0.0,-0.15,1.48,0.8,-0.24,0.0,-0.24,0.71,0.8,-0.48,0.24,-0.48,0.56,2.2,-1.44,0.32,-1.44,1.69,1.1,-0.71,0.18,-0.71,0.76,0.9,-0.62,0.15,-0.62,0.52,1.8,-1.25,0.29,-1.25,1.18,1.6,-0.81,0.1,-0.81,1.37,1.5,-1.4,0.02,-1.4,0.52,1.7,-1.65,0.05,-1.65,0.48,0.8,-0.55,0.2,-0.55,0.57,2.0,-1.91,0.01,-1.91,0.13
65. point,219.43930664308985,92.955,1.0,0.89,0.09,0.89,0.04,1.7,1.13,0.09,1.13,1.1,1.7,1.41,0.11,1.41,0.91,1.7,0.97,0.01,0.97,1.25,3.0,2.53,0.09,2.53,1.62,2.7,1.89,0.02,1.89,1.98,1.5,0.98,0.13,0.98,1.13,0.5,0.43,0.12,0.43,0.2,0.6,0.45,0.23,0.45,0.31,0.6,0.32,0.04,0.32,0.55,0.4,0.27,0.09,0.27,0.25,0.2,-0.05,0.01,-0.05,0.08
65. point,206.32229787398163,94.476,1.6,1.63,0.17,1.63,0.1,1.4,0.43,0.06,0.43,1.24,2.5,2.12,0.33,2.12,1.17,1.7,0.69,0.04,0.69,1.44,2.2,1.75,0.58,1.75,1.36,2.8,2.41,0.45,2.41,1.31,1.0,0.96,0.63,0.96,0.27,1.0,0.96,0.11,0.96,0.26,0.7,0.61,0.06,0.61,0.11,0.7,0.17,0.17,0.17,0.05,1.0,1.02,0.15,1.02,0.22,0.2,0.08,0.06,0.08,0.03
65. point,213.4674916702775,94.669,0.4,0.05,0.04,0.05,0.32,1.1,0.39,0.03,0.39,0.94,0.3,-0.2,0.18,-0.2,0.1,1.4,0.13,0.02,0.13,1.21,1.5,1.31,0.07,1.31,0.64,2.0,1.49,0.06,1.49,1.26,1.7,1.22,0.06,1.22,1.23,0.9,0.79,0.21,0.79,0.08,0.7,0.42,0.08,0.42,0.58,0.7,0.62,0.02,0.62,0.22,0.7,0.06,0.02,0.06,0.7,0.4,0.44,0.0,0.44,0.07
65. point,205.14469552001583,90.497,0.4,0.26,0.21,0.26,0.27,1.5,0.55,0.02,0.55,1.3,1.2,1.18,0.06,1.18,0.41,1.4,0.26,0.0,0.26,1.13,1.1,0.17,0.05,0.17,1.08,1.7,1.25,0.2,1.25,1.15,2.3,2.05,0.23,2.05,0.91,1.2,1.12,0.04,1.12,0.04,1.0,-0.16,0.21,-0.16,1.02,0.6,-0.21,0.02,-0.21,0.58,0.4,-0.11,0.15,-0.11,0.36,1.2,-0.8,0.27,-0.8,0.66
65. point,182.79112095503982,92.273,0.7,-0.27,0.14,-0.27,0.58,0.8,0.16,0.0,0.16,0.68,0.5,0.42,0.13,0.42,0.19,1.2,0.04,0.04,0.04,1.08,2.2,1.84,0.94,1.84,1.21,1.4,0.45,0.21,0.45,1.22,2.0,1.54,0.06,1.54,1.29,0.9,0.84,0.2,0.84,0.27,0.4,0.41,0.09,0.41,0.02,0.8,0.81,0.03,0.81,0.14,0.6,0.31,0.16,0.31,0.18,0.5,0.5,0.03,0.5,0.2
65. point,194.86687507116238,93.522,0.6,-0.09,0.1,-0.09,0.39,1.1,0.47,0.19,0.47,0.96,0.4,0.25,0.08,0.25,0.21,1.1,0.06,0.02,0.06,1.04,1.7,1.16,0.08,1.16,1.24,1.9,0.6,0.18,0.6,1.69,1.9,1.32,0.16,1.32,1.34,1.5,1.21,0.1,1.21,0.87,0.3,0.24,0.11,0.24,0.09,1.1,0.96,0.17,0.96,0.47,0.4,-0.03,0.02,-0.03,0.37,0.6,0.4,0.11,0.4,0.23
65. point,241.93811233453897,92.898,1.0,0.97,0.11,0.97,0.01,1.1,0.77,0.08,0.77,0.74,0.7,-0.19,0.1,-0.19,0.24,1.1,0.67,0.06,0.67,0.71,1.7,1.23,0.26,1.23,1.19,1.7,1.61,0.36,1.61,0.38,1.8,1.45,0.13,1.45,1.02,1.3,1.23,0.36,1.23,0.09,1.4,1.35,0.06,1.35,0.24,1.2,1.13,0.23,1.13,0.29,2.0,1.77,0.07,1.77,0.73,1.5,1.05,0.19,1.05,0.71
65. point,215.91371355242816,95.431,0.3,0.14,0.06,0.14,0.0,0.6,0.19,0.02,0.19,0.46,0.8,0.6,0.04,0.6,0.11,1.0,0.19,0.02,0.19,0.7,1.0,0.87,0.02,0.87,0.42,1.0,0.64,0.09,0.64,0.69,0.5,0.11,0.06,0.11,0.24,0.1,0.04,0.1,0.04,0.01,0.7,0.6,0.09,0.6,0.29,0.6,0.43,0.07,0.43,0.37,0.5,-0.39,0.16,-0.39,0.09,0.2,0.0,0.02,0.0,0.18
65. point,225.79735095877453,93.516,0.5,0.54,0.03,0.54,0.0,0.3,0.28,0.03,0.28,0.13,0.7,0.62,0.01,0.62,0.28,0.5,0.4,0.22,0.4,0.23,0.6,0.52,0.24,0.52,0.11,1.4,1.4,0.02,1.4,0.31,0.8,0.72,0.08,0.72,0.22,0.8,0.62,0.07,0.62,0.46,1.5,1.39,0.51,1.39,0.46,0.4,-0.08,0.03,-0.08,0.34,0.9,0.91,0.03,0.91,0.09,1.1,-0.4,0.26,-0.4,1.0
65. point,214.9326987687076,95.748,1.4,1.29,0.01,1.29,0.38,0.7,0.42,0.02,0.42,0.36,0.6,0.58,0.48,0.58,0.15,0.7,0.53,0.05,0.53,0.32,0.8,0.73,0.02,0.73,0.09,1.3,1.19,0.28,1.19,0.39,0.3,-0.01,0.07,-0.01,0.21,1.0,1.05,0.2,1.05,0.05,0.5,0.36,0.04,0.36,0.3,0.5,0.31,0.06,0.31,0.26,1.3,1.21,0.27,1.21,0.53,0.2,0.19,0.03,0.19,0.01
65. point,160.2514714441025,92.579,0.6,-0.12,0.16,-0.12,0.17,0.6,0.25,0.1,0.25,0.55,0.4,0.4,0.13,0.4,0.02,0.7,0.04,0.01,0.04,0.67,0.6,0.42,0.06,0.42,0.43,1.3,0.98,0.04,0.98,0.81,0.9,0.18,0.06,0.18,0.87,1.1,1.05,0.05,1.05,0.15,0.3,-0.06,0.11,-0.06,0.32,0.3,0.14,0.07,0.14,0.28,0.4,-0.33,0.11,-0.33,0.13,0.5,-0.17,0.04,-0.17,0.42
65. point,200.0536495543133,96.173,0.5,-0.34,0.0,-0.34,0.12,0.3,0.03,0.06,0.03,0.25,0.7,-0.35,0.0,-0.35,0.63,0.7,-0.25,0.03,-0.25,0.52,0.4,-0.32,0.08,-0.32,0.08,0.8,0.01,0.06,0.01,0.69,1.1,0.9,0.09,0.9,0.27,1.3,0.96,0.13,0.96,0.78,0.8,-0.09,0.01,-0.09,0.54,0.3,-0.23,0.08,-0.23,0.13,0.3,-0.1,0.07,-0.1,0.26,0.9,-0.88,0.08,-0.88,0.22
65. point,221.51756250916088,92.893,1.0,0.8,0.0,0.8,0.45,0.6,0.16,0.03,0.16,0.6,1.1,1.04,0.1,1.04,0.11,0.3,-0.25,0.23,-0.25,0.24,1.0,0.93,0.1,0.93,0.14,0.9,0.62,0.04,0.62,0.2,1.4,0.92,0.11,0.92,0.94,0.8,0.51,0.12,0.51,0.55,1.2,0.49,0.02,0.49,1.04,1.1,0.65,0.04,0.65,0.85,1.2,0.7,0.04,0.7,0.87,0.8,0.39,0.24,0.39,0.44
65. point,204.06175070306537,92.963,0.9,0.87,0.04,0.87,0.03,1.0,0.9,0.12,0.9,0.04,0.8,0.65,0.14,0.65,0.26,1.3,1.21,0.36,1.21,0.39,0.3,0.17,0.12,0.17,0.19,0.7,0.26,0.05,0.26,0.49,0.9,0.62,0.12,0.62,0.66,1.1,0.37,0.07,0.37,1.05,0.4,0.18,0.11,0.18,0.27,0.9,0.56,0.13,0.56,0.62,0.5,0.43,0.08,0.43,0.06,0.6,-0.3,0.08,-0.3,0.47
65. point,223.07863120433566,94.699,1.0,-0.92,0.31,-0.92,0.25,0.6,0.2,0.02,0.2,0.39,0.3,-0.19,0.06,-0.19,0.13,0.6,0.26,0.02,0.26,0.24,0.6,0.46,0.09,0.46,0.36,1.3,0.98,0.06,0.98,0.63,0.5,0.33,0.07,0.33,0.26,1.0,0.85,0.09,0.85,0.51,1.0,0.38,0.08,0.38,0.94,0.8,0.66,0.0,0.66,0.36,0.5,-0.03,0.03,-0.03,0.39,0.4,0.42,0.03,0.42,0.13
65. point,206.76297057258586,94.927,1.2,1.22,0.02,1.22,0.18,0.5,0.19,0.02,0.19,0.33,1.5,1.37,0.14,1.37,0.08,0.2,0.17,0.16,0.17,0.15,1.5,1.41,0.04,1.41,0.63,0.6,0.52,0.01,0.52,0.23,0.8,0.73,0.06,0.73,0.32,0.6,0.52,0.05,0.52,0.31,1.1,1.11,0.15,1.11,0.07,0.3,0.23,0.01,0.23,0.22,1.1,0.98,0.2,0.98,0.53,1.1,0.71,0.03,0.71,0.85
65. point,213.30052719109722,95.565,1.3,1.13,0.05,1.13,0.43,1.4,1.32,0.06,1.32,0.34,1.1,1.05,0.14,1.05,0.08,1.2,1.17,0.1,1.17,0.36,1.1,1.13,0.04,1.13,0.05,0.8,0.41,0.1,0.41,0.67,0.9,0.91,0.11,0.91,0.09,1.1,0.94,0.11,0.94,0.59,0.9,0.65,0.04,0.65,0.51,1.2,1.14,0.16,1.14,0.14,1.2,0.7,0.11,0.7,0.89,0.3,-0.16,0.02,-0.16,0.02
65. point,189.19587839062459,95.015,0.2,0.02,0.15,0.02,0.17,0.4,0.31,0.14,0.31,0.15,0.9,-0.47,0.13,-0.47,0.74,0.6,0.02,0.07,0.02,0.37,0.2,-0.12,0.02,-0.12,0.21,1.2,-0.16,0.31,-0.16,1.17,1.0,0.49,0.08,0.49,0.84,1.1,0.96,0.03,0.96,0.52,2.0,1.47,0.05,1.47,0.45,0.6,0.57,0.07,0.57,0.01,0.6,0.58,0.04,0.58,0.15,0.2,0.14,0.02,0.14,0.15
65. point,241.616204961505,94.143,0.3,-0.06,0.04,-0.06,0.3,0.6,0.31,0.01,0.31,0.45,0.9,0.83,0.08,0.83,0.04,0.9,0.15,0.02,0.15,0.81,1.6,0.86,0.01,0.86,1.37,1.4,1.03,0.14,1.03,0.88,1.1,0.96,0.1,0.96,0.52,1.1,1.08,0.07,1.08,0.07,0.7,0.73,0.1,0.73,0.11,0.7,0.71,0.01,0.71,0.15,0.4,0.42,0.07,0.42,0.09,0.5,0.4,0.07,0.4,0.22
65. point,192.7448269085321,94.479,0.5,0.39,0.09,0.39,0.17,1.1,0.9,0.03,0.9,0.47,1.2,0.98,0.11,0.98,0.64,0.9,0.55,0.02,0.55,0.6,0.9,0.44,0.1,0.44,0.74,0.8,0.74,0.03,0.74,0.26,0.8,0.23,0.02,0.23,0.72,0.7,0.62,0.1,0.62,0.19,0.4,0.08,0.01,0.08,0.35,0.5,0.12,0.15,0.12,0.03,0.9,-0.81,0.09,-0.81,0.27,0.8,-0.51,0.19,-0.51,0.3
65. point,199.25143562845415,91.985,1.1,0.92,0.01,0.92,0.65,1.1,0.38,0.02,0.38,0.89,0.8,0.59,0.06,0.59,0.2,1.3,0.57,0.02,0.57,1.04,2.4,1.89,0.83,1.89,1.46,1.8,0.38,0.16,0.38,1.6,1.8,1.49,0.07,1.49,0.96,1.5,1.29,0.01,1.29,0.35,1.4,1.14,0.2,1.14,0.56,0.6,0.59,0.17,0.59,0.03,1.2,0.79,0.13,0.79,0.84,0.8,0.59,0.24,0.59,0.28
65. point,236.65491628106946,93.308,2.0,1.89,0.3,1.89,0.06,0.5,0.14,0.0,0.14,0.36,0.7,0.69,0.22,0.69,0.02,0.8,0.48,0.0,0.48,0.58,2.0,1.9,0.01,1.9,0.75,1.5,0.85,0.23,0.85,0.91,1.9,1.89,0.15,1.89,0.23,2.0,1.96,0.18,1.96,0.21,1.5,1.37,0.24,1.37,0.42,1.8,1.71,0.35,1.71,0.18,1.6,1.51,0.01,1.51,0.26,1.2,0.98,0.13,0.98,0.65
65. point,230.09090268848092,95.036,2.1,2.0,0.29,2.0,0.58,1.3,1.25,0.03,1.25,0.08,1.7,1.65,0.02,1.65,0.05,2.0,1.88,0.13,1.88,0.05,2.1,1.81,0.42,1.81,1.07,2.0,1.7,0.14,1.7,0.99,1.9,1.79,0.27,1.79,0.57,1.0,0.96,0.22,0.96,0.04,0.9,0.78,0.18,0.78,0.06,1.3,1.22,0.08,1.22,0.44,1.1,1.07,0.28,1.07,0.05,1.1,0.94,0.11,0.94,0.06
65. point,226.8345963472063,92.669,2.2,2.2,0.09,2.2,0.15,1.2,0.86,0.07,0.86,0.7,3.1,3.08,0.39,3.08,0.18,1.3,1.15,0.09,1.15,0.68,2.3,1.7,0.04,1.7,1.51,1.0,0.93,0.53,0.93,0.0,2.8,2.68,0.04,2.68,0.69,1.9,1.88,0.57,1.88,0.2,2.4,2.16,0.37,2.16,1.02,1.9,1.86,0.36,1.86,0.57,2.0,1.79,0.19,1.79,0.79,1.9,1.63,0.11,1.63,0.38
65. point,239.24767041708054,92.561,1.8,1.68,0.34,1.68,0.64,0.7,0.13,0.02,0.13,0.62,1.3,1.07,0.31,1.07,0.62,1.1,0.83,0.02,0.83,0.61,2.2,1.71,0.2,1.71,1.26,1.7,1.56,0.15,1.56,0.37,1.7,1.67,0.25,1.67,0.09,1.7,1.66,0.03,1.66,0.07,2.6,2.6,0.36,2.6,0.14,2.8,2.75,0.19,2.75,0.33,2.4,0.82,0.03,0.82,2.12,1.5,1.29,0.0,1.29,0.46
65. point,207.84422941231733,90.993,1.7,1.51,0.06,1.51,0.54,1.9,1.89,0.16,1.89,0.03,1.5,1.15,0.07,1.15,0.84,1.3,1.17,0.08,1.17,0.63,1.7,1.72,0.18,1.72,0.14,1.6,0.27,0.13,0.27,1.58,1.2,0.84,0.57,0.84,0.7,1.3,1.09,0.06,1.09,0.63,0.4,0.31,0.09,0.31,0.25,0.6,0.1,0.0,0.1,0.53,0.4,0.37,0.09,0.37,0.14,0.3,-0.16,0.02,-0.16,0.26
65. point,186.1147124759351,92.691,1.2,1.12,0.16,1.12,0.5,1.5,1.43,0.35,1.43,0.24,1.3,1.12,0.07,1.12,0.5,1.7,0.98,0.21,0.98,1.41,1.5,0.41,0.01,0.41,1.41,1.2,-0.38,0.1,-0.38,1.04,1.5,1.35,0.08,1.35,0.03,2.1,1.27,0.32,1.27,1.49,1.5,1.02,0.03,1.02,1.1,1.1,0.96,0.19,0.96,0.49,0.8,0.76,0.14,0.76,0.12,0.9,-0.38,0.44,-0.38,0.78
65. point,231.69207517737848,93.936,1.7,1.64,0.02,1.64,0.02,2.5,2.44,0.02,2.44,0.18,1.8,1.76,0.06,1.76,0.19,1.6,1.54,0.22,1.54,0.05,2.3,2.32,0.35,2.32,0.03,2.3,2.32,0.11,2.32,0.22,2.3,2.17,0.04,2.17,0.53,2.1,1.93,0.43,1.93,0.75,1.2,1.12,0.02,1.12,0.4,1.6,1.44,0.15,1.44,0.63,1.9,1.56,0.31,1.56,1.02,1.7,1.64,0.05,1.64,0.13
