dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
65. point,200.92783903680447,93.475,1.3,1.03,0.07,1.03,0.57,0.8,0.61,0.02,0.61,0.38,0.6,0.13,0.1,0.13,0.35,0.9,0.74,0.04,0.74,0.53,0.6,0.48,0.41,0.48,0.31,0.7,0.54,0.05,0.54,0.14,1.4,0.84,0.17,0.84,0.85,0.5,-0.07,0.15,-0.07,0.53,0.7,0.15,0.0,0.15,0.48,0.5,0.44,0.04,0.44,0.01,1.0,0.25,0.01,0.25,0.88,0.2,0.02,0.07,0.02,0.16
65. point,203.00164974699098,91.571,0.6,0.53,0.01,0.53,0.33,0.6,0.6,0.05,0.6,0.01,0.5,0.42,0.11,0.42,0.26,0.6,0.5,0.15,0.5,0.13,0.7,0.56,0.05,0.56,0.3,0.7,0.63,0.17,0.63,0.01,0.6,0.37,0.04,0.37,0.36,0.9,0.74,0.21,0.74,0.55,0.2,0.01,0.03,0.01,0.1,0.4,0.01,0.02,0.01,0.36,1.0,0.26,0.17,0.26,0.95,0.9,-0.03,0.14,-0.03,0.76
65. point,199.6607024429194,93.936,0.9,0.8,0.15,0.8,0.27,1.0,1.0,0.15,1.0,0.21,0.7,0.63,0.01,0.63,0.27,0.6,0.55,0.05,0.55,0.28,1.5,1.48,0.06,1.48,0.25,1.0,0.37,0.32,0.37,0.86,1.0,1.02,0.11,1.02,0.1,1.0,0.58,0.01,0.58,0.85,0.8,0.38,0.05,0.38,0.69,0.1,0.05,0.14,0.05,0.07,0.6,0.36,0.01,0.36,0.28,0.3,-0.03,0.09,-0.03,0.26
65. point,204.9061211872403,95.739,0.8,0.75,0.06,0.75,0.03,1.1,1.09,0.04,1.09,0.13,1.2,1.2,0.12,1.2,0.19,1.2,1.18,0.09,1.18,0.08,0.4,0.33,0.28,0.33,0.1,1.0,0.9,0.21,0.9,0.37,0.2,-0.11,0.33,-0.11,0.04,0.4,0.4,0.04,0.4,0.05,0.5,0.3,0.06,0.3,0.2,0.4,-0.25,0.01,-0.25,0.25,0.6,0.6,0.14,0.6,0.07,0.6,-0.42,0.08,-0.42,0.37
65. point,217.91796277498557,95.215,0.8,0.47,0.34,0.47,0.5,0.4,0.33,0.31,0.33,0.03,0.6,0.2,0.21,0.2,0.58,1.7,-0.15,0.86,-0.15,1.46,0.7,-0.2,0.05,-0.2,0.67,1.0,-0.8,0.36,-0.8,0.53,2.0,-0.14,0.15,-0.14,1.95,0.9,0.3,0.0,0.3,0.83,0.7,-0.22,0.11,-0.22,0.63,0.7,-0.66,0.47,-0.66,0.21,0.5,-0.29,0.01,-0.29,0.41,0.7,-0.68,0.18,-0.68,0.19
65. point,206.5624953857791,96.171,1.7,0.4,0.12,0.4,1.54,0.9,0.72,0.09,0.72,0.25,0.9,0.02,0.15,0.02,0.67,1.7,-0.05,0.42,-0.05,1.55,0.7,0.25,0.1,0.25,0.55,1.0,-0.27,0.05,-0.27,0.64,1.1,0.08,0.03,0.08,0.96,1.9,-1.38,0.1,-1.38,1.26,0.5,-0.52,0.31,-0.52,0.11,1.5,-1.38,0.45,-1.38,0.35,0.8,-0.18,0.25,-0.18,0.8,1.2,-1.22,0.04,-1.22,0.23
65. point,213.7778515188138,96.506,1.1,-0.02,0.03,-0.02,0.98,0.5,-0.3,0.12,-0.3,0.04,0.4,-0.23,0.14,-0.23,0.33,0.6,0.02,0.06,0.02,0.61,0.4,0.24,0.54,0.24,0.26,1.7,-0.93,0.03,-0.93,1.37,0.8,-0.42,0.15,-0.42,0.66,1.3,0.33,0.03,0.33,1.22,0.8,-0.62,0.07,-0.62,0.42,1.5,-0.9,0.09,-0.9,1.06,0.3,0.14,0.03,0.14,0.08,0.5,-0.11,0.24,-0.11,0.43
65. point,210.46607945224807,96.674,1.0,0.1,0.06,0.1,0.96,0.5,-0.18,0.02,-0.18,0.46,0.7,-0.04,0.0,-0.04,0.65,0.5,0.11,0.16,0.11,0.46,1.2,-0.29,0.07,-0.29,1.19,0.9,-0.84,0.02,-0.84,0.36,1.1,-0.18,0.03,-0.18,1.09,1.0,-0.65,0.03,-0.65,0.73,0.4,-0.35,0.04,-0.35,0.19,0.5,-0.34,0.23,-0.34,0.32,0.5,-0.52,0.23,-0.52,0.05,1.5,-1.43,0.35,-1.43,0.51
65. point,236.9122613964925,97.666,1.0,-0.32,0.01,-0.32,0.83,0.7,-0.51,0.07,-0.51,0.11,0.5,0.18,0.06,0.18,0.36,1.1,0.0,0.15,0.0,1.14,0.8,0.54,0.03,0.54,0.58,0.2,-0.11,0.43,-0.11,0.0,1.4,0.64,0.08,0.64,1.22,1.3,0.72,0.14,0.72,1.09,1.2,0.93,0.3,0.93,0.74,1.1,-0.08,0.18,-0.08,1.08,0.6,-0.47,0.0,-0.47,0.44,0.5,-0.48,0.34,-0.48,0.12
65. point,203.28692112381455,97.729,1.0,0.01,0.32,0.01,0.88,0.7,-0.07,0.09,-0.07,0.47,0.7,-0.23,0.06,-0.23,0.66,0.7,0.45,0.04,0.45,0.58,0.8,0.38,0.06,0.38,0.67,1.4,0.03,0.15,0.03,1.35,2.0,-0.33,0.12,-0.33,1.98,1.5,-1.13,0.21,-1.13,0.95,0.4,-0.17,0.0,-0.17,0.34,0.7,-0.38,0.07,-0.38,0.53,0.5,-0.23,0.09,-0.23,0.45,0.5,-0.15,0.02,-0.15,0.43
65. point,220.69527317094943,96.456,0.8,-0.3,0.44,-0.3,0.77,0.7,0.49,0.33,0.49,0.43,0.6,0.2,0.15,0.2,0.53,1.0,0.49,0.24,0.49,0.89,0.9,0.28,0.02,0.28,0.82,1.6,-0.85,0.37,-0.85,1.29,0.8,-0.18,0.06,-0.18,0.46,1.1,-0.14,0.05,-0.14,1.05,0.6,0.06,0.1,0.06,0.59,1.1,-0.63,0.19,-0.63,0.87,0.7,-0.44,0.0,-0.44,0.57,0.8,0.19,0.25,0.19,0.65
65. point,205.8739577994264,94.617,1.3,-0.36,0.01,-0.36,1.22,0.7,0.6,0.21,0.6,0.25,1.1,0.61,0.11,0.61,0.84,2.2,0.09,0.5,0.09,2.03,1.2,-0.25,0.09,-0.25,1.07,0.6,0.08,0.31,0.08,0.49,1.0,0.01,0.13,0.01,0.91,2.4,-0.43,0.3,-0.43,2.34,1.4,-1.32,0.24,-1.32,0.08,1.4,-0.89,0.26,-0.89,1.07,0.4,0.03,0.13,0.03,0.22,0.8,0.01,0.1,0.01,0.78
65. point,194.86879355094288,96.107,0.7,0.43,0.12,0.43,0.52,0.6,0.17,0.09,0.17,0.55,1.0,0.0,0.1,0.0,0.89,1.2,0.82,0.12,0.82,0.79,1.7,0.41,0.01,0.41,0.91,1.4,0.38,0.26,0.38,1.35,1.8,0.02,0.53,0.02,1.79,0.9,0.19,0.08,0.19,0.6,2.0,0.47,0.22,0.47,1.86,0.6,0.3,0.43,0.3,0.46,0.3,-0.18,0.14,-0.18,0.1,0.8,-0.53,0.25,-0.53,0.59
