dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-1. point,200.92783903680447,90.715,1.4,1.0,0.13,1.0,0.76,0.9,0.79,0.06,0.79,0.41,0.4,0.25,0.03,0.25,0.34,1.0,0.68,0.05,0.68,0.79,0.4,0.26,0.2,0.26,0.2,0.3,0.2,0.13,0.2,0.05,1.0,0.26,0.23,0.26,0.91,0.3,-0.16,0.04,-0.16,0.28,0.9,0.17,0.1,0.17,0.84,0.4,0.38,0.09,0.38,0.05,0.9,0.41,0.08,0.41,0.8,0.2,0.14,0.03,0.14,0.18
-1. point,203.00164974699098,101.364,0.7,0.59,0.01,0.59,0.35,0.4,0.39,0.1,0.39,0.02,0.7,0.54,0.09,0.54,0.24,0.5,0.47,0.08,0.47,0.0,0.7,0.51,0.05,0.51,0.3,0.4,0.27,0.06,0.27,0.3,0.7,0.57,0.03,0.57,0.28,0.6,0.39,0.12,0.39,0.48,0.1,-0.06,0.04,-0.06,0.08,0.3,-0.12,0.0,-0.12,0.26,0.7,0.36,0.19,0.36,0.6,0.7,-0.48,0.25,-0.48,0.39
-1. point,199.6607024429194,104.828,1.0,0.94,0.07,0.94,0.25,0.9,0.89,0.01,0.89,0.18,0.8,0.68,0.05,0.68,0.32,1.1,0.89,0.23,0.89,0.51,1.3,1.29,0.14,1.29,0.09,1.1,0.55,0.04,0.55,0.97,0.9,0.89,0.06,0.89,0.09,1.2,0.45,0.09,0.45,1.07,0.7,0.32,0.08,0.32,0.61,0.5,-0.39,0.26,-0.39,0.01,0.7,0.45,0.02,0.45,0.42,0.2,-0.07,0.08,-0.07,0.18
-1. point,204.9061211872403,106.264,1.0,1.02,0.19,1.02,0.11,1.0,0.8,0.08,0.8,0.5,1.3,1.27,0.05,1.27,0.12,0.9,0.92,0.17,0.92,0.14,0.7,0.54,0.02,0.54,0.15,1.3,1.2,0.2,1.2,0.26,0.6,-0.07,0.25,-0.07,0.18,0.2,-0.01,0.23,-0.01,0.14,0.9,-0.11,0.38,-0.11,0.73,0.4,-0.19,0.0,-0.19,0.33,0.8,0.67,0.13,0.67,0.34,0.5,0.04,0.01,0.04,0.41
-1. point,217.91796277498557,89.378,0.8,0.27,0.15,0.27,0.6,0.2,0.03,0.02,0.03,0.05,0.9,-0.17,0.02,-0.17,0.88,1.1,-0.1,0.04,-0.1,1.03,0.9,-0.59,0.2,-0.59,0.72,1.0,-0.94,0.17,-0.94,0.32,2.1,-0.35,0.03,-0.35,2.05,0.7,0.19,0.04,0.19,0.46,0.9,-0.07,0.13,-0.07,0.87,0.9,-0.77,0.03,-0.77,0.19,0.5,-0.19,0.07,-0.19,0.51,0.7,-0.59,0.04,-0.59,0.3
-1. point,206.5624953857791,98.64,1.5,0.47,0.1,0.47,1.42,1.3,1.05,0.2,1.05,0.45,1.2,0.14,0.13,0.14,0.96,1.0,-0.22,0.31,-0.22,0.97,1.2,0.04,0.2,0.04,1.15,1.3,-0.95,0.06,-0.95,0.68,1.6,-0.03,0.3,-0.03,1.39,1.9,-1.15,0.0,-1.15,1.55,0.9,-0.74,0.21,-0.74,0.04,1.9,-1.78,0.41,-1.78,0.49,0.7,-0.26,0.06,-0.26,0.68,0.8,-0.58,0.27,-0.58,0.43
-1. point,213.7778515188138,103.15,1.0,0.16,0.02,0.16,0.94,0.5,-0.41,0.1,-0.41,0.34,0.4,-0.09,0.03,-0.09,0.08,0.8,-0.46,0.09,-0.46,0.58,0.5,-0.14,0.25,-0.14,0.44,1.3,-0.29,0.05,-0.29,1.2,1.0,-0.54,0.14,-0.54,0.78,0.9,0.39,0.07,0.39,0.73,1.0,-0.83,0.03,-0.83,0.51,1.6,-1.08,0.2,-1.08,1.14,0.2,0.17,0.03,0.17,0.14,0.9,-0.69,0.03,-0.69,0.31
-1. point,210.46607945224807,96.269,1.0,0.12,0.02,0.12,0.98,0.5,-0.2,0.08,-0.2,0.41,0.7,-0.05,0.02,-0.05,0.66,0.9,-0.07,0.3,-0.07,0.86,2.3,-0.06,0.39,-0.06,2.16,1.6,-1.16,0.32,-1.16,1.05,0.9,0.03,0.11,0.03,0.86,0.7,-0.65,0.08,-0.65,0.34,0.6,-0.54,0.11,-0.54,0.11,0.5,-0.14,0.02,-0.14,0.53,0.6,-0.4,0.18,-0.4,0.28,1.7,-1.41,0.07,-1.41,1.01
-1. point,236.9122613964925,99.978,0.9,-0.32,0.01,-0.32,0.82,0.6,-0.49,0.0,-0.49,0.23,0.8,-0.01,0.08,-0.01,0.72,0.6,-0.41,0.24,-0.41,0.47,1.0,0.58,0.17,0.58,0.7,0.4,-0.11,0.08,-0.11,0.04,1.2,0.33,0.05,0.33,1.15,1.0,0.6,0.17,0.6,0.76,1.0,0.78,0.16,0.78,0.54,1.1,-0.52,0.17,-0.52,0.97,0.7,-0.69,0.04,-0.69,0.27,0.9,-0.81,0.22,-0.81,0.15
-1. point,203.28692112381455,108.804,0.9,0.6,0.02,0.6,0.63,0.5,-0.35,0.15,-0.35,0.18,0.8,-0.14,0.01,-0.14,0.7,0.6,0.34,0.1,0.34,0.49,0.8,0.21,0.1,0.21,0.73,1.3,-0.37,0.11,-0.37,1.2,1.5,0.36,0.39,0.36,1.43,1.6,-0.91,0.0,-0.91,1.34,0.6,-0.38,0.17,-0.38,0.39,0.5,-0.03,0.12,-0.03,0.49,0.4,-0.15,0.06,-0.15,0.4,0.6,-0.11,0.14,-0.11,0.6
-1. point,220.69527317094943,99.039,1.1,0.51,0.0,0.51,0.85,1.0,0.97,0.23,0.97,0.06,0.6,0.21,0.03,0.21,0.53,0.3,-0.1,0.34,-0.1,0.26,1.0,0.56,0.05,0.56,0.79,1.3,-0.83,0.08,-0.83,0.91,0.7,0.15,0.05,0.15,0.66,0.7,-0.04,0.2,-0.04,0.66,0.4,-0.19,0.07,-0.19,0.33,1.1,0.07,0.02,0.07,1.06,0.9,-0.72,0.02,-0.72,0.54,0.4,-0.28,0.31,-0.28,0.03
-1. point,205.8739577994264,98.859,1.0,-0.25,0.16,-0.25,0.92,0.5,-0.23,0.14,-0.23,0.0,1.0,0.48,0.06,0.48,0.75,1.6,0.2,0.5,0.2,1.55,0.6,-0.23,0.41,-0.23,0.55,0.7,0.13,0.16,0.13,0.64,1.5,-0.48,0.28,-0.48,1.26,1.9,0.37,0.17,0.37,1.83,1.4,-1.28,0.05,-1.28,0.03,1.1,-0.38,0.14,-0.38,0.99,0.6,-0.56,0.09,-0.56,0.06,0.8,0.17,0.1,0.17,0.72
-1. point,194.86879355094288,101.076,0.7,0.22,0.05,0.22,0.58,0.4,0.03,0.15,0.03,0.35,0.8,0.08,0.15,0.08,0.77,1.3,0.93,0.13,0.93,0.39,0.7,0.15,0.45,0.15,0.06,1.8,-0.39,0.3,-0.39,1.76,1.3,0.2,0.34,0.2,1.23,1.3,0.03,0.14,0.03,1.19,1.8,0.77,0.19,0.77,1.65,0.7,0.35,0.11,0.35,0.59,0.6,-0.43,0.21,-0.43,0.31,0.7,-0.58,0.06,-0.58,0.09
-1. point,215.26987643420992,100.353,0.9,0.27,0.01,0.27,0.84,0.4,0.03,0.01,0.03,0.33,0.7,0.53,0.03,0.53,0.35,2.2,-0.56,0.14,-0.56,2.13,2.1,0.21,0.16,0.21,1.75,1.9,-1.04,0.32,-1.04,1.36,1.9,-1.38,0.36,-1.38,1.12,2.1,-0.23,0.51,-0.23,2.08,0.2,-0.16,0.02,-0.16,0.03,1.4,-0.57,0.08,-0.57,1.25,0.3,-0.04,0.16,-0.04,0.27,1.2,-1.21,0.22,-1.21,0.07
-1. point,199.6093377074329,103.235,1.4,0.27,0.5,0.27,1.35,0.3,-0.06,0.15,-0.06,0.19,0.9,-0.06,0.21,-0.06,0.8,0.8,0.27,0.05,0.27,0.55,1.5,-0.52,0.45,-0.52,1.39,2.3,0.9,0.26,0.9,2.11,2.5,0.91,0.11,0.91,2.28,1.3,-0.67,0.06,-0.67,1.14,0.9,-0.63,0.19,-0.63,0.55,1.3,-1.26,0.61,-1.26,0.05,0.6,-0.28,0.0,-0.28,0.52,0.4,0.36,0.2,0.36,0.18
-1. point,208.9123495631601,97.719,0.7,0.11,0.15,0.11,0.66,0.5,-0.53,0.02,-0.53,0.1,0.6,0.34,0.02,0.34,0.28,0.4,0.22,0.2,0.22,0.35,0.9,0.0,0.11,0.0,0.82,0.7,-0.14,0.19,-0.14,0.66,1.5,-0.54,0.0,-0.54,1.33,1.7,-1.14,0.21,-1.14,1.24,1.0,-0.9,0.15,-0.9,0.3,1.0,-0.93,0.03,-0.93,0.18,0.6,-0.24,0.03,-0.24,0.5,0.5,-0.45,0.13,-0.45,0.02
